        2001           9          18           5   50.640934    
        2001           9          18          17   86.111870    
        2001           9          21           5   43.850861    
        2001           9          21          17   56.806057    
        2001           9          25           5   18.876972    
        2001           9          28           5   18.081402    
        2001           9          28          17   20.913412    
        2001          10           4          17   8.3281584    
        2001          10           7           5   19.977909    
        2001          10           7          17   7.2397733    
        2001          10          10           5   36.567722    
        2001          10          11          16   11.425315    
        2001          10          17          17   15.363425    
        2001          10          23          17   5.9386797    
        2001          11           2           5   8.0930796    
        2001          11           2          17   18.348349    
        2001          11           5           5   41.535072    
        2001          11           8           5   26.872242    
        2001          11           8          17   17.068823    
        2001          11          11           5   23.723267    
        2001          11          11          17   7.0008731    
        2001          11          14           5   25.013092    
        2001          11          21           5   19.936672    
        2001          11          21          17   22.237049    
        2001          11          24           5   59.734974    
        2001          12           4           5   7.5440745    
        2001          12           7           5   4.0875077    
        2001          12          10           5   4.8035922    
        2001          12          10          17   6.9776244    
        2001          12          13           5   65.103462    
        2001          12          13          17   48.460445    
        2001          12          16           5   35.339993    
        2001          12          19           5   14.654177    
        2001          12          20          16   10.195754    
        2001          12          23           5   5.0320740    
        2001          12          23          17   7.1076274    
        2002           1           1           5   4.3337865    
        2002           1           4           5   3.9612105    
        2002           1           4          17  0.28456363    
        2002           1          11           5   3.4593763    
        2002           1          11          17   5.8875675    
        2002           1          14           5   3.6724119    
        2002           1          14          17   3.1660619    
        2002           1          17           5   5.3064570    
        2002           1          17          17   2.7632830    
        2002           1          30          17   82.050682    
        2002           2           2           5   69.284035    
        2002           2           5           5   62.478443    
        2002           2           8          17   80.747871    
        2002           2          12           5   52.209198    
        2002           2          24          17   34.164639    
        2002           3          22           5   6.8384523    
        2002           3          22          17   7.8613696    
        2002           3          28          17   9.3830795    
        2002           3          31           5   6.9745703    
        2002           3          31          17   1.1053301    
        2002           4           4          16   3.8746507    
        2002           4           7           5   1.7237310    
        2002           4          10           5   29.655054    
        2002           4          13           5   23.169790    
        2002           4          13          17   49.544704    
        2002           4          19           5   14.996329    
        2002           4          23           5   13.503526    
        2002           4          23          16   29.193697    
        2002           4          26           5   22.654591    
        2002           4          29           5   14.888698    
        2002           5           2          17   8.3495312    
        2002           5           5           5   11.632701    
        2002           5           5          17   22.049606    
        2002           5           9          16   39.158413    
        2002           5          12          17   29.719622    
        2002           5          18           5   28.665411    
        2002           5          18          17   34.098072    
        2002           5          28           5   75.941368    
        2002           5          28          16   54.646030    
        2002           6           3           5   12.803065    
        2002           6           3          17   8.7073832    
        2002           6           6           5   58.624641    
        2002           6           9           5   28.466108    
        2002           6           9          17   36.315033    
        2002           6          13          16   71.034004    
        2002           6          16           5   80.233505    
        2002           6          16          17   51.607250    
        2002           6          19           5   45.109310    
        2002           6          19          17   37.664745    
        2002           6          22           5   23.985394    
        2002           6          22          17   31.866226    
        2002           6          25          17   18.358524    
        2002           6          28           5   33.276875    
        2002           7           2           5   79.120453    
        2002           7           2          16   42.293144    
        2002           7           5           5   34.273376    
        2002           7           8           5   22.236025    
        2002           7           8          17   27.742756    
        2002           7          11           5   53.794727    
        2002           7          11          17   80.415382    
        2002           7          14           5   30.669855    
        2002           7          18          16   20.662214    
        2002           7          21           5   42.584702    
        2002           7          21          17   21.133247    
        2002           7          24           5   85.211945    
        2002           7          27           5   22.252995    
        2002           7          30          17   71.471024    
        2002           8           2           5   24.436674    
        2002           8           2          17   7.4664493    
        2002           8           6           5   22.478504    
        2002           8           6          16   11.454333    
        2002           8           9          17   12.886990    
        2002           8          12           5   18.217367    
        2002           8          12          17   77.910294    
        2002           8          15          17   61.812752    
        2002           8          18           5   28.427502    
        2002           8          18          17   28.687710    
        2002           8          22          16   14.644822    
        2002           8          25           5   99.991516    
        2002           8          25          17   54.150719    
        2002           8          28           5   62.829803    
        2002           8          28          17   37.301945    
        2002           8          31           5   22.364550    
        2002           8          31          17   21.825338    
        2002           9           3           5   26.030718    
        2002           9           3          17   12.629494    
        2002           9           6           5   24.818314    
        2002           9           6          17   1.2441941    
        2002           9          10           5   10.456376    
        2002           9          13           5   22.575764    
        2002           9          16           5   42.064705    
        2002           9          16          17   38.325260    
        2002           9          19           5   85.272156    
        2002           9          19          17   76.364777    
        2002           9          22           5   28.313616    
        2002           9          22          17   15.174355    
        2002           9          25           5   14.295908    
        2002           9          26          16   15.905128    
        2002           9          29           5   17.608913    
        2002          10           2           5   19.866310    
        2002          10           2          17   46.872395    
        2002          10           8           5   37.629269    
        2002          10           8          17   42.676128    
        2002          10          11           5   40.804699    
        2002          10          11          17   53.290565    
        2002          10          15           5   15.772623    
        2002          10          15          16   22.152824    
        2002          10          18           5   18.354500    
        2002          10          18          17   25.281620    
        2002          10          21           5   33.853302    
        2002          10          21          17   43.194481    
        2002          10          24           5   74.634453    
        2002          10          24          17   75.685593    
        2002          10          27           5   72.042862    
        2002          10          27          17   67.945580    
        2002          10          30           5   72.470459    
        2002          10          31          16   59.452869    
        2002          11           3           5   75.458778    
        2002          11           6           5   67.234856    
        2002          11           6          17   64.983711    
        2002          11           9           5   53.010880    
        2002          11           9          17   54.308743    
        2002          11          12           5   41.356712    
        2002          11          12          17   38.439301    
        2002          11          15           5   34.091255    
        2002          11          15          17   32.003292    
        2002          11          22           5   21.947807    
        2002          11          22          17   25.057211    
        2002          11          25          17   15.438935    
        2002          11          28           5   14.246758    
        2002          12           1           5   13.479210    
        2002          12           1          17   8.5241671    
        2002          12           4           5   28.805046    
        2002          12           8           5   48.804131    
        2002          12          11           5   61.638062    
        2002          12          11          17   57.888798    
        2002          12          14           5   60.075569    
        2002          12          14          17   63.514919    
        2002          12          17           5   51.193127    
        2002          12          20          17   45.691547    
        2002          12          24           5   36.907612    
        2002          12          27           5   38.564484    
        2002          12          30           5   70.062584    
